ID,RiskScore
272,32.10910118037748
273,49.152175324652504
274,28.774841161813654
275,40.02795279326975
276,66.31864161530463
277,33.012673320868274
278,60.272605120594804
279,27.040341726674185
280,62.05950712294108
281,60.71419533951004
282,63.6676273563416
283,58.079447116367604
284,36.312050365641355
285,32.04137991398184
286,30.37966537808721
287,73.56874495691693
288,53.07051504162487
289,33.695987768956414
290,62.121651797031376
291,38.41021825127377
292,55.86526988245912
293,67.25835302007269
294,29.98759655589248
295,70.94998793974713
296,65.31769918090924
297,33.74878082584074
298,36.404263964242176
299,74.44162421449509
300,50.014073662962545
301,69.45749806990858
302,53.141071180985904
303,34.9120221253865
304,59.11586739801538
305,27.78928530004761
306,34.1522720347216
307,69.47540632187005
308,61.36559166421428
309,31.2191221327826
310,61.363142847435455
311,57.797159055229905
312,56.557427765698165
313,40.10962525557812
314,64.0635535374096
315,73.57483465597127
316,38.344024696995284
317,35.10196015417071
318,66.56746306569568
319,32.733086349874554
320,29.75605495691275
321,33.71621054335621
322,75.05994275605862
323,71.30260063024879
324,83.90865581049171
325,31.79297449894643
326,75.26083665506081
327,31.268286740216695
328,43.58671519226528
329,30.514839310652057
330,55.57607468929625
331,83.68109739506268
332,23.331598969192804
333,66.59687676818893
334,60.21190158770014
335,59.98220039166138
336,58.071401955764074
337,32.80335083531715
338,33.832237913547
339,52.41895157428951
340,73.85229515559689
341,74.76467726018012
342,70.26758011796582
343,61.25844703607935
344,32.44066471228891
345,32.171471355395596
346,47.20581526251509
347,39.336676849620545
348,38.64065039749398
349,26.929809932178472
350,43.42585614835613
351,31.930545176757853
352,66.83519933295364
353,26.53866817221798
354,33.95365661330713
355,33.25255363577804
356,28.451590485308714
357,28.503600725149767
358,27.559653957173595
359,69.60871238545089
360,26.457098396420868
361,25.28513931001789
362,33.421620479019595
363,64.49692466841356
364,53.4698936287895
365,55.76901267227238
366,52.855390161388996
367,31.69066220123146
368,72.52932213039003
369,45.39933677484834
370,35.47700293027084
371,32.22995144953937
372,32.620950657986185
373,69.38939334426621
374,58.33348288597525
375,37.26459709661326
376,30.225566570484936
377,62.36551047740011
378,44.80548034707778
379,75.00466896043378
380,34.96792535869403
381,30.151469681469045
382,60.59720642818273
383,69.60854282132414
384,55.2032430393766
385,64.57423366719497
386,26.390655404761382
387,26.850906188476316
388,63.61146065634211
389,32.57322249950683
390,66.13211943898735
391,67.50419042198321
392,60.974256691796
393,41.0233039072223
394,67.45516539615696
395,66.53470721636513
396,33.50312546710151
397,30.308800667278447
398,73.21274788088684
399,31.553057683430943
400,58.526672535894264
401,64.11383251941797
402,27.85083483785158
403,65.12426836881991
404,64.93118251312728
405,59.6217944305337
406,30.025116441362073
407,64.41270597552212
408,54.79972568967436
409,33.29704811738875
410,31.711382678625448
411,39.3029043770168
412,30.519280013307394
413,32.34305474033344
414,58.10076513560101
415,43.44276354599434
416,48.59299836922302
417,36.92809645436301
418,30.07765420939974
419,52.79884024396871
420,26.953145176089464
421,39.56023219209317
422,31.16283702857931
423,63.246868169517725
424,26.325677821054306
425,54.7605128764408
426,31.824654279055345
427,33.41891919978383
428,57.498658709287284
429,30.30779154699536
430,59.571751434250096
431,30.46398904674769
432,65.11003578025199
433,70.51471725685312
434,68.99124974974035
435,56.16854139596407
436,27.427599407661894
437,64.91162231632762
438,40.69504448570596
439,49.68499845371466
440,68.41555196684489
441,30.142127189209255
442,74.62726906932936
443,60.5011371861431
444,69.8121443080409
445,69.34028425290458
446,64.96051093404594
447,38.118776638166466
448,65.23648047453668
449,77.06357211798849
450,68.57223525333265
451,72.78326507349125
452,29.6840218564434
453,61.42423088863525
454,64.78393223925318
455,33.71119178942762
456,41.87182304751168
457,60.7726938918251
458,32.860915142716564
459,58.55771832135648
460,34.165549710638516
461,36.38834795945787
462,29.902861493037236
463,52.236054028562975
464,28.94615851317684
465,38.54053930334334
466,30.90342645423229
467,70.62465721400484
468,40.45741795045531
469,76.41364264904941
470,62.41147435022435
471,70.08640962637554
472,35.33846364619819
473,34.34453698348579
474,30.215232802118145
475,65.80072163829314
476,30.372674909772577
477,70.57207644893788
478,28.878716728623615
479,60.51810451534796
480,57.61247997514202
481,39.72934276229999
482,75.09320637076274
483,36.57826876694307
484,34.02806158058239
485,43.33944553470356
486,71.30878417915633
487,33.65976827706628
488,70.45079254516327
489,28.26500290882634
490,68.60569329708751
491,36.60900214769691
492,69.92868109645015
493,30.92117759268514
494,64.45277093299886
495,35.315942484306674
496,83.37319645219836
497,65.38812806963386
498,53.37739053125233
499,24.845845287970093
500,43.519588605486994
501,39.136237995879284
502,68.79387638894079
503,28.00542110500912
504,33.75073771706187
505,51.83123705956973
506,51.83370798674498
507,67.79313064955154
508,28.51951945380845
509,76.07545145331123
510,50.57238839646961
511,47.94543644826606
512,28.588197551022432
513,82.43241926237843
514,65.7086859826506
515,34.38866139496226
516,38.13084975421979
517,33.56004588413997
518,39.523563376198496
519,42.7367765957481
520,65.43044775765074
521,71.82121421195177
522,65.75407119323303
523,28.459045106811317
524,50.10261813312795
525,65.08232187010046
526,51.046180374080514
527,60.37665943532218
528,22.048320147131108
529,39.31691888508391
530,32.74327113934265
531,25.569162190228916
532,49.43925966075636
533,56.3348679518697
534,65.67388396020837
535,34.11262886699636
536,57.73647346158281
537,72.25974230301838
538,66.3662485127509
539,73.55559241896094
540,62.02580195723011
541,31.038225232436474
542,74.40891200681861
543,51.62181630575734
544,65.44522153579247
545,77.88584980835776
546,69.894955562206
547,44.74042350620523
548,58.39609755066937
549,52.59154862700022
550,35.48278281390424
551,34.95153264602245
552,55.23186396625453
553,31.238923380422825
554,69.21252766115435
555,54.75019806673244
556,50.33218729664523
557,36.633803241852526
558,67.1223371282579
559,40.81537992407939
560,36.385584062994255
561,66.05455544718484
562,72.1541551123708
563,67.46233166144312
564,28.875173090108937
565,72.29693122534579
566,42.82038559741609
567,40.973814237662474
568,59.83059909662328
569,31.3148862119803
570,76.23656401178258
571,32.56582932291898
572,64.96605166409408
573,52.959146181965494
574,35.707200843711746
575,34.98863411468098
576,50.191748673467416
577,28.85111892921008
578,56.62236798262356
579,31.114064874174446
580,29.215195686531658
581,30.74021601404636
582,69.81909325429024
583,50.73426583868136
584,41.15855212255064
585,28.959374657611846
586,75.09968755228137
587,29.579654084399273
588,39.058630888449784
589,31.38387184725689
590,60.345218896968056
591,40.49850942840732
592,78.71315040383801
593,63.69240752489337
594,64.8785409891787
595,28.92483324565162
596,72.16261357680133
597,34.64800912741736
598,52.7937952435916
599,58.478983110309635
600,34.18252157355324
601,64.19492003950293
602,56.11687585457267
603,72.00288439967208
604,66.8451103659774
605,40.85644764084711
606,37.90128069584347
607,68.7380365335489
608,34.24026666788501
609,31.050881247424037
610,64.52685290409066
611,42.127470148551936
612,33.97989204429987
613,53.41948562685134
614,33.23620271656414
615,33.51124308754942
616,32.637016200548004
617,27.48557778390218
618,45.25270072378605
619,31.370797302561563
620,37.22323458823651
621,56.77958514521647
622,61.124103233659866
623,65.69673948228139
624,25.901036092976675
625,68.8169807907062
626,60.410375513615904
627,60.179663645600655
628,75.19697377252709
629,34.569699873881916
630,31.96444341687824
631,35.12800143230347
632,73.64973149749324
633,34.571430644736424
634,29.604128286011886
635,38.655147982214835
636,48.13239446910152
637,66.5803438382664
638,31.782682187307664
639,71.31562271918135
640,70.15531760315803
641,33.03387685853639
642,34.97837647630462
643,71.07352748389043
644,60.05656191814715
645,30.43774396926289
646,71.55214216307468
647,60.58377638589353
648,54.32220456086826
649,81.63517949275298
650,33.46844852258859
651,31.762897320873975
652,23.45193974663745
653,27.97090978585458
654,35.208627870468845
655,41.46303839147792
656,28.328857311348386
657,74.82157389436905
658,32.05028426270878
659,40.64642326888492
660,36.74858837381547
661,25.577268733601365
662,30.27908571475305
663,33.18818171219024
664,52.525063555885325
665,65.75818688497509
666,29.330942039340492
667,39.177209629040334
668,50.29245610207166
669,31.748858956834077
670,29.700920015926037
671,33.33260912506752
672,27.637235509076653
673,29.165725339527448
674,30.738961991342897
675,69.70621057735372
676,59.05076797115302
677,32.04184376288831
678,33.854902937838354
679,70.83941157157695
680,68.72250990194
681,38.031559005793284
682,34.01480695954851
683,44.67834626628124
684,29.85418811656735
685,49.30822742184019
686,73.23462896443881
687,33.50524781968235
688,73.15783909817875
689,62.68595128834214
690,35.937538516675986
691,69.84071575851024
692,60.070974097436064
693,48.33564253119307
694,26.05564783515228
695,68.38783618533894
696,53.272317746964134
697,66.62542348739663
698,71.70821172002636
699,51.79049522688129
700,57.29605281409496
701,36.64925264815513
702,28.637254308043318
703,33.17593540928138
704,29.457465195311876
705,28.44812302675524
706,36.11168000940767
707,68.65346160555627
708,54.126411348208705
709,37.36266961400139
710,62.93850013234055
711,64.4372959382899
712,37.51063437452197
713,75.39411171376801
714,69.69544795753994
715,24.665561107848085
716,27.804289633567755
717,64.6204610547301
718,36.81826885512981
719,43.20762709792433
720,61.15685286703334
721,67.71768138890383
722,31.596845965987903
723,31.48780621626132
724,59.87534677679577
725,33.59819808235061
726,28.81886391233065
727,47.609628678941974
728,65.73119305696228
729,30.57791954543722
730,46.127409043130555
731,51.303633831501486
732,34.43496705104912
733,39.54704024812757
734,50.36495526774523
735,27.066495994091603
736,60.45608098960137
737,49.21626115978989
738,39.786107549674185
739,30.171372043529274
740,29.498276540092903
741,69.57927338068195
742,48.0186784898744
743,52.795568306093955
744,29.177690476177958
745,58.818813176823426
746,72.6953397641681
747,59.25968869734416
748,33.4560164398648
749,42.013083663633424
750,67.71158748005058
751,52.099629482818614
752,77.92413758264823
753,58.28587510046131
754,50.15036799127575
755,50.91055103780917
756,27.88753060885879
757,67.50337508596999
758,68.15994944667534
759,60.71867179600142
760,29.940547913091358
761,38.673583451991796
762,40.28946806487981
763,39.1446262380593
764,65.30901051688348
765,65.12301044751217
766,28.71718210164851
767,81.74759232250453
768,24.498776853445136
769,50.609149834037225
770,33.991425428115924
771,71.63993694353988
772,63.053625858895785
773,27.38922683934382
774,28.35256187643165
775,40.94577902541206
776,36.44669246148866
777,32.0051791936633
778,36.29156823939636
779,32.40816791490897
780,48.626243899636655
781,53.622949392595224
782,76.50326977976557
783,68.89177531720172
784,39.07660221792297
785,29.196451347105018
786,59.55670036762285
787,69.70894047124621
788,66.78413885098371
789,40.157963479022115
790,69.16874882794886
791,31.024420176450256
792,33.85945642046083
793,33.13434554356438
794,71.59289568999633
795,35.31370666084126
796,42.87455848386807
797,31.8078075473965
798,76.44347209640154
799,63.33537274240604
800,69.73918545766203
801,42.799298653049476
802,27.52065043038923
803,58.8422847808899
804,67.29319687473016
805,67.09415107510912
806,70.53797456063633
807,58.016301489468134
808,71.93897583261278
809,51.13399758824413
810,75.62447535804434
811,58.24124014851667
812,29.177879918905596
813,72.59782397253352
814,42.73127748920712
815,72.55015490680356
816,26.874458830942913
817,58.002597079700635
818,66.06803020083024
819,32.83972970927745
820,32.390188417304046
821,57.39493912691785
822,38.098657618293146
823,61.98999063381284
824,75.80881090800304
825,84.54595604430747
826,43.43814101768665
827,32.54383633048113
828,28.165962673564167
829,34.80934315743487
830,31.814606248064514
831,62.30661007775385
832,42.32345840950772
833,56.13042578599229
834,31.73817881380114
835,63.573202473059084
836,27.68157552656153
837,36.051564454314644
838,32.01323307858916
839,60.18728484203892
840,70.135844794612
841,68.59265574697547
842,63.48620420443022
843,48.53116556987033
844,86.54071384914076
845,50.067855324652015
846,40.45275480240413
847,29.38826561451286
848,67.58814297508967
849,37.226461211937966
850,36.902476662341854
851,55.21792375156046
852,47.96927833972703
853,30.135352168788387
854,34.541278969449856
855,28.519935433246374
856,56.95037078053751
857,26.855726603147133
858,33.443129912939526
859,67.07019753786469
860,33.67101760334728
861,52.29730510793951
862,43.06064411910568
863,29.28650482714297
864,29.234968962879186
865,49.03994400767175
866,72.13177390214818
867,27.942707081631262
868,31.001202036898405
869,71.50947551078191
870,28.577212736958224
871,28.550067357434614
872,44.93436405630963
873,52.625121221431
874,27.52460845525487
875,74.25400373847592
876,32.90860126946875
877,32.245470272963765
878,33.70949533723867
879,32.17810118399446
880,29.304929964296043
881,30.34515486706762
882,74.7430836003685
883,33.89139929220349
884,41.70379605307509
885,28.68737713539729
886,55.65907401461645
887,53.01172161219829
888,72.47907020299975
889,67.20049908695745
890,32.21027875959278
891,32.74378252586231
892,71.94583304007242
893,28.616608649784922
894,36.2576680365994
895,24.893957358061606
896,37.37448400188177
897,48.21061487536915
898,53.971735682375
899,69.3551582547967
900,30.245109494766346
901,74.87367842160171
902,73.78811531304112
903,77.24248324163125
904,64.31055257181579
905,75.36641356152573
906,43.43539024086897
907,74.00579936393245
908,62.237955202500686
909,57.8618865112598
910,42.366100345689645
911,69.2530680033791
912,78.59306850641376
913,61.93368145403302
914,30.878439985322345
915,51.89066576789055
916,59.76401295408505
917,50.886548892815306
918,28.447447873065187
919,36.39209689567271
920,26.148645219385493
921,31.15804318454795
922,49.59654970404904
923,39.93792474252851
924,66.59595825103665
925,83.99673602814772
926,62.80591251765934
927,37.84588899010803
928,52.09058027767118
929,31.402204057053424
930,36.76156826389647
931,30.90330742588887
932,28.71444922950974
933,45.972836658984676
934,35.10583084490719
935,56.850582171779095
936,69.14864044682751
937,25.80213322627438
938,60.78063555158948
939,57.21571642172053
940,61.27118906568989
941,36.78303885480098
942,37.52425591743409
943,68.86372933478218
944,32.24328804007793
945,71.45552957873484
946,37.25705031522618
947,62.49892349606912
948,40.05473293761044
949,34.58010163437621
950,29.7360779455571
951,50.65463236065021
952,48.77979031817558
953,60.27917901861929
954,37.18387029773848
955,84.70465243866653
956,69.78433563610993
957,49.76329543012275
958,40.43519616704004
959,30.114105505076907
960,36.329768320203186
961,39.89956372437002
962,27.648585149781432
963,72.59317998177036
964,52.69358829310232
965,39.29641247351037
966,33.00629703389717
967,66.01423546033315
968,28.630317949642134
969,27.211263811313827
970,64.39793004487396
971,32.18837965174317
972,29.856294647702235
973,54.47200956365853
974,35.77812220827133
975,31.625453565171114
976,70.23058546900144
977,67.45740053632922
978,63.05284659366929
979,33.77124349270664
980,57.924372275229324
981,29.099474526508345
982,65.82309806757459
983,29.40242164601917
984,52.782925757792306
985,51.4985421722037
986,30.88784183800312
987,70.31090995275802
988,28.60654206794979
989,70.39124208758614
990,30.93947548986803
991,57.6521594552914
992,35.00107030633356
993,30.094749833977694
994,68.34269640011279
995,24.987456866641196
996,49.02883283845752
997,27.48286373229429
998,75.31079242888964
999,32.18562945834901
1000,31.024447855244254
1001,69.33412132181228
1002,29.354999702724115
1003,58.79874432256325
1004,63.008743630161675
1005,26.69102268170122
1006,75.4274912090859
1007,32.52294791293347
1008,66.34964042215013
1009,29.880364479753652
1010,83.58876212722697
1011,33.26493735138135
1012,27.924442986820104
1013,78.635280149557
1014,39.98298584312343
1015,72.8507955019623
1016,35.55029767555524
1017,43.13252606518395
1018,28.550828450241376
1019,66.96873801460261
1020,28.070193211651443
1021,39.34798587120986
1022,38.69318966997803
1023,62.12246418523672
1024,68.5990085511682
1025,29.69777812105267
1026,34.12022400120093
1027,31.259208208543825
1028,26.13005767810698
1029,28.29807331834256
1030,61.14302098121195
1031,29.77684397593918
1032,39.16447162945335
1033,31.436889228516378
1034,33.93339605515823
1035,71.1897120948358
1036,67.06719733539019
1037,65.66950045261962
1038,55.1420219169939
1039,66.80014619874362
1040,54.849433121087884
1041,27.848497769436356
1042,64.69764052705658
1043,70.4896827288434
1044,24.993346596348786
1045,64.15064806304602
1046,38.48333450614783
1047,36.1911520692801
1048,50.54373172735964
1049,29.007466473220063
1050,31.68107961329391
1051,64.43819358236286
1052,38.2056865333731
1053,56.20523708843453
1054,66.9900547990378
1055,38.87747070389295
1056,28.902427813876614
1057,29.93775760692366
1058,60.4008089305558
1059,30.42090053846446
1060,58.97176928092243
1061,60.76846041206702
1062,72.87962864890369
1063,56.83614892538755
1064,34.56732276057831
1065,64.58194328781774
1066,53.44554942566323
1067,41.483118777177765
1068,34.22859414614348
1069,31.104867501870217
1070,53.412728606339215
1071,27.0958369032124
1072,46.65305616275865
1073,33.062653219807174
1074,62.155639502744876
1075,34.69319985390517
1076,72.34202605990654
1077,39.450559186475424
1078,56.848683408893315
1079,52.36385558219341
1080,32.61938774807718
1081,31.005883179374393
1082,33.472822638683766
1083,68.60679408321845
1084,62.667793481246214
1085,30.57070167043507
1086,33.1933031338952
1087,60.29670460480896
1088,32.53953036067564
1089,42.446503250019674
1090,32.525583532031355
1091,71.025428536721
1092,61.20688917093849
1093,27.31006380554289
1094,34.96721253411916
1095,68.75478182788375
1096,36.7818947691183
1097,69.47020438760048
1098,64.66122805469732
1099,73.70972870087189
1100,27.25493396906044
1101,26.266174514268975
1102,59.48579695044426
1103,28.547220661849124
1104,59.811788592615635
1105,35.84943880950881
1106,64.62259050765378
1107,61.20653326815998
1108,24.758094855642007
1109,57.93873268260295
1110,46.071433721737975
1111,39.73680953809135
1112,55.171150847547324
1113,32.741982184371416
1114,58.53130057872005
1115,56.962465596593276
1116,52.2602757835985
1117,35.2282190897927
1118,68.37379757633074
1119,30.5626608114314
1120,37.83608260422348
1121,31.403551627625006
1122,30.791530963857
1123,33.27584749166655
1124,60.9443233981443
1125,29.29553296322139
1126,62.47077537848767
1127,60.841265252411084
1128,36.03299128942478
1129,36.49056591554468
1130,69.44805791333968
1131,74.85295446070499
1132,33.36098822061039
1133,35.58630154080237
1134,59.7319390275627
1135,45.68686506328399
1136,42.893747367920184
1137,44.99622281405621
1138,55.48609445512682
1139,36.402815647267055
1140,42.114718876696976
1141,55.174339570458685
1142,76.87049387789679
1143,29.946324963949245
1144,64.05218523609682
1145,74.35378884292435
1146,27.25413861557864
1147,51.43836591263999
1148,32.64384945463013
1149,74.1538904474173
1150,27.533281200842055
1151,36.80379931498322
1152,29.539710337258292
1153,61.39875143632495
1154,34.47995991768124
1155,31.13125469657154
1156,34.57131069312213
1157,70.32029442385974
1158,71.79111873972661
1159,66.75406277982626
1160,30.893201932219654
1161,61.472430186765315
1162,64.88086935616724
1163,31.945064354931404
1164,68.00308860475059
1165,69.97316735126293
1166,73.94519846245618
1167,62.137245119739305
1168,35.560645854039066
1169,53.16833492430183
1170,27.514130038951556
1171,67.67635503922497
1172,28.460440719954406
1173,59.92559148428033
1174,63.51375092119567
1175,56.996846424387954
1176,63.956994839395726
1177,65.80572229050146
1178,35.72810385574944
1179,29.860339133969383
1180,34.98633275710088
1181,70.64054879291275
1182,40.345094223231285
1183,31.359669840387518
1184,37.745591476433816
1185,36.390560112257894
1186,64.82951003136733
1187,56.29105460452317
1188,27.385900879406726
1189,27.842809245335907
1190,28.077535807207845
1191,45.64766516164235
1192,42.575389046382355
1193,35.10504014532317
1194,50.81313867535452
1195,37.96230539243978
1196,30.677619006282285
1197,66.70752422451308
1198,33.44186858875261
1199,56.01893675255886
1200,62.92322172527116
1201,37.33496826603762
1202,75.25253332177213
1203,60.98448098256758
1204,62.60734990661097
1205,29.944492964891218
1206,33.15951806787921
1207,52.74566120933821
1208,41.95073793818963
1209,63.551977731065
1210,64.49830495119141
1211,52.83446853765562
1212,74.95924958039313
1213,47.12227937623983
1214,69.44224063660319
1215,62.32820246086978
1216,25.406615410188238
1217,58.08169746431391
1218,33.7445432470035
1219,61.21795104428989
1220,48.607943270715836
1221,34.16735317812541
1222,33.945216939574465
1223,39.58837134212231
1224,34.16351563206028
1225,60.538188693293954
1226,75.64665095492141
1227,59.525378160038784
1228,52.26676085021421
1229,74.9665744568486
1230,47.342757211846376
1231,30.17312584228712
1232,51.29327020859952
1233,60.74911022734892
1234,73.21162932523345
1235,40.50823514113888
1236,70.76066428390106
1237,55.414960766631864
1238,48.23977914493871
1239,32.080812725172784
1240,32.84232826389797
1241,66.07441009621331
1242,32.53129298413113
1243,32.74189004784575
1244,47.88448869656656
1245,56.492904895001445
1246,74.59121740274135
1247,44.533582972478094
1248,77.77954430309204
1249,32.36158572051326
1250,43.15918286678236
1251,32.399912863220536
1252,28.727918499997322
1253,29.013643874220172
1254,77.47396013728235
1255,61.92483846362347
1256,53.652629862993834
1257,66.23003202322116
1258,69.80473191300213
1259,68.34562962838302
1260,69.43891063329897
1261,33.34541362019984
1262,28.923776248197022
1263,77.95907095473802
1264,27.796040554949087
1265,61.65511057458201
1266,33.222434032246326
1267,64.10080360424949
1268,27.30133944092384
1269,73.40404659136367
1270,53.02458759187434
1271,36.41106602845136
1272,37.929965322264124
1273,39.277518975539714
1274,72.48448769988009
1275,62.427108843406074
1276,62.62606097148671
1277,30.12141834831519
1278,57.03330847601093
1279,27.62486967459803
1280,74.69795691932376
1281,57.87079645672031
1282,60.37471603714789
1283,33.87303283934602
1284,64.7574057835437
1285,68.56002465321542
1286,49.731275574139325
1287,40.68890196446618
1288,49.94625960101951
1289,63.81575502658592
1290,31.387550048700554
1291,72.60248454815226
1292,54.09908439978986
1293,34.00425456124417
1294,47.858642428746855
1295,63.172623097995505
1296,28.67266901428212
1297,32.01111059847774
1298,38.4576728112358
1299,52.307503810364516
1300,56.212328006680366
1301,70.23606901976719
1302,65.53650641459616
1303,62.86391285225568
1304,66.22826018654175
1305,49.56097713709346
1306,64.56640448447926
1307,29.425975453915107
1308,54.03425818462166
1309,34.009236458963706
1310,52.04123641396341
1311,62.63281577345649
1312,68.66429847586845
1313,33.54037214226965
1314,26.836759132813718
1315,30.036766894612605
1316,28.69029051367201
1317,59.377472987117685
1318,30.688339744596952
1319,37.60047825345646
1320,36.940678405365006
1321,34.212534333486424
1322,74.31899989607514
1323,71.59608400294536
1324,36.24283801252345
1325,61.6892729973669
1326,42.90203663546901
1327,28.313373557348
1328,76.98495341470064
1329,38.70007309384389
1330,70.09597211388242
1331,55.01316161667043
1332,23.220203704804234
1333,46.08041261934414
1334,74.10932573587141
1335,71.84639373620809
1336,68.24022486548425
1337,29.083066569192418
1338,53.1741042344173
1339,58.6510731872869
1340,28.489534589813246
1341,31.582412871247065
1342,30.944157943957876
1343,27.438688974813445
1344,26.592777660394987
1345,32.532123810676154
1346,57.413414274942
1347,29.043827080238877
1348,64.40434326546278
1349,66.56085759750998
1350,35.71673408528714
1351,60.03939082248098
1352,28.628009400822805
1353,71.99668169320424
1354,72.8194704438213
1355,48.52274331512102
1356,62.816083816763054
1357,32.5469919875613
1358,29.638879979722745
1359,35.35001324974028
1360,53.121613170317566
1361,66.52780197023264
1362,35.200514556792214
